created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2020-09-11 15:25:05 WIB,7277,34.90,62.70,108,1740.84,,,,
2020-09-11 15:25:21 WIB,7278, NAN, NAN,88,1738.47,,,,
2020-09-11 15:25:38 WIB,7279, NAN, NAN,121,1736.58,,,,
2020-09-11 15:25:54 WIB,7280,35.00,62.60,101,1730.79,,,,
2020-09-11 15:26:10 WIB,7281,35.00,62.80,111,1727.53,,,,
2020-09-11 15:26:27 WIB,7282, NAN, NAN,95,1725.26,,,,
2020-09-11 15:26:43 WIB,7283,35.00,62.40,112,1726.53,,,,
2020-09-11 15:26:59 WIB,7284,35.10,61.90,98,1728.68,,,,
2020-09-11 15:27:15 WIB,7285,35.10,62.10,106,1729.95,,,,
2020-09-11 15:27:32 WIB,7286,35.10,62.80,105,1727.47,,,,
2020-09-11 15:27:49 WIB,7287,35.10,62.90,100,1729.26,,,,
2020-09-11 15:28:05 WIB,7288,35.10,63.40,122,1727.74,,,,
2020-09-11 15:28:21 WIB,7289,35.10,63.00,111,1727.47,,,,
2020-09-11 15:28:38 WIB,7290,35.10,63.00,91,1729.63,,,,
2020-09-11 15:28:54 WIB,7291,35.00,64.60,98,1727.21,,,,
2020-09-11 15:29:10 WIB,7292,35.30,65.00,103,1725.00,,,,
2020-09-11 15:29:26 WIB,7293,35.20,63.60,111,1721.37,,,,
2020-09-11 15:29:43 WIB,7294,35.20,63.20,108,1722.95,,,,
2020-09-11 15:29:59 WIB,7295,35.20,64.40,107,1728.42,,,,
2020-09-11 15:30:15 WIB,7296,35.20,63.20,98,1728.47,,,,
2020-09-11 15:30:31 WIB,7297,35.20,63.30,98,1727.32,,,,
2020-09-11 15:30:47 WIB,7298,35.20,64.30,100,1729.37,,,,
2020-09-11 15:31:03 WIB,7299,35.20,63.00,111,1733.32,,,,
2020-09-11 15:31:20 WIB,7300,35.20,62.90,90,1734.84,,,,
2020-09-11 15:31:36 WIB,7301,35.20,63.20,98,1735.16,,,,
2020-09-11 15:31:53 WIB,7302, NAN, NAN,97,1732.26,,,,
2020-09-11 15:32:09 WIB,7303,35.20,63.10,94,1731.00,,,,
2020-09-11 15:32:26 WIB,7304,35.20,62.30,90,1735.26,,,,
2020-09-11 15:32:42 WIB,7305,35.20,61.80,91,1739.21,,,,
2020-09-11 15:32:58 WIB,7306,35.20,62.30,97,1733.32,,,,
2020-09-11 15:33:14 WIB,7307,35.20,61.40,118,1726.16,,,,
2020-09-11 15:33:31 WIB,7308,35.20,61.50,85,1719.47,,,,
2020-09-11 15:33:47 WIB,7309,35.20,62.70,98,1718.26,,,,
2020-09-11 15:34:03 WIB,7310,35.20,61.20,106,1718.37,,,,
2020-09-11 15:34:20 WIB,7311,35.20,61.30,97,1716.95,,,,
2020-09-11 15:34:36 WIB,7312,35.20,61.30,97,1715.47,,,,
2020-09-11 15:34:53 WIB,7313, NAN, NAN,109,1723.53,,,,
2020-09-11 15:35:09 WIB,7314,35.20,61.20,105,1730.16,,,,
2020-09-11 15:35:26 WIB,7315, NAN, NAN,115,1731.11,,,,
2020-09-11 15:35:42 WIB,7316,35.20,61.70,107,1732.58,,,,
2020-09-11 15:35:58 WIB,7317,35.20,61.80,91,1732.42,,,,
2020-09-11 15:36:16 WIB,7318,35.20,61.50,100,1736.00,,,,
2020-09-11 15:36:32 WIB,7319,35.20,62.40,84,1736.68,,,,
2020-09-11 15:36:48 WIB,7320,35.20,61.60,108,1735.26,,,,
2020-09-11 15:37:05 WIB,7321, NAN, NAN,88,1730.79,,,,
2020-09-11 15:37:22 WIB,7322,35.20,61.70,86,1727.26,,,,
2020-09-11 15:37:38 WIB,7323,35.20,61.50,115,1727.26,,,,
2020-09-11 15:37:54 WIB,7324,35.10,61.40,104,1728.63,,,,
2020-09-11 15:38:11 WIB,7325,35.10,61.10,102,1725.16,,,,
2020-09-11 15:38:27 WIB,7326,35.10,61.60,92,1730.21,,,,
2020-09-11 15:38:43 WIB,7327, NAN, NAN,99,1733.05,,,,
2020-09-11 15:39:00 WIB,7328,35.00,61.60,102,1729.63,,,,
2020-09-11 15:39:16 WIB,7329,35.00,62.00,107,1728.37,,,,
2020-09-11 15:39:33 WIB,7330,34.90,62.00,103,1728.68,,,,
2020-09-11 15:39:49 WIB,7331,34.90,62.70,120,1728.63,,,,
2020-09-11 15:40:05 WIB,7332,34.90,62.00,102,1724.95,,,,
2020-09-11 15:40:21 WIB,7333,34.80,62.30,105,1723.79,,,,
2020-09-11 15:40:38 WIB,7334,34.70,62.30,110,1723.79,,,,
2020-09-11 15:40:54 WIB,7335,34.70,62.70,101,1724.32,,,,
2020-09-11 15:41:10 WIB,7336,34.70,62.80,112,1723.00,,,,
2020-09-11 15:41:26 WIB,7337,34.60,62.70,92,1719.42,,,,
2020-09-11 15:41:44 WIB,7338,34.60,63.20,98,1716.68,,,,
2020-09-11 15:42:00 WIB,7339,34.60,63.20,104,1716.79,,,,
2020-09-11 15:42:16 WIB,7340,34.50,63.40,104,1715.95,,,,
2020-09-11 15:42:32 WIB,7341,34.50,63.80,105,1718.89,,,,
2020-09-11 15:42:49 WIB,7342,34.50,63.60,94,1722.58,,,,
2020-09-11 15:43:05 WIB,7343,34.40,63.90,105,1726.32,,,,
2020-09-11 15:43:21 WIB,7344,34.40,64.30,100,1724.58,,,,
2020-09-11 15:43:37 WIB,7345,34.40,63.90,82,1720.42,,,,
2020-09-11 15:43:53 WIB,7346, NAN, NAN,104,1716.95,,,,
2020-09-11 15:44:10 WIB,7347,34.30,64.20,109,1715.05,,,,
2020-09-11 15:44:26 WIB,7348,34.30,64.30,100,1716.68,,,,
2020-09-11 15:44:42 WIB,7349,34.30,64.40,102,1717.11,,,,
2020-09-11 15:44:58 WIB,7350,34.30,64.50,102,1717.16,,,,
2020-09-11 15:45:15 WIB,7351,34.20,65.10,92,1719.11,,,,
2020-09-11 15:45:31 WIB,7352, NAN, NAN,107,1717.05,,,,
2020-09-11 15:45:47 WIB,7353,34.30,64.90,108,1718.89,,,,
2020-09-11 15:46:04 WIB,7354, NAN, NAN,95,1722.05,,,,
2020-09-11 15:46:20 WIB,7355,34.20,65.00,113,1724.16,,,,
2020-09-11 15:46:36 WIB,7356,34.20,65.80,112,1724.68,,,,
2020-09-11 15:46:52 WIB,7357,34.20,65.80,100,1723.74,,,,
2020-09-11 15:47:08 WIB,7358,34.20,65.80,98,1721.84,,,,
2020-09-11 15:47:24 WIB,7359,34.20,65.90,101,1728.47,,,,
2020-09-11 15:47:40 WIB,7360,34.20,66.40,101,1737.84,,,,
2020-09-11 15:47:57 WIB,7361,34.20,66.50,90,1749.95,,,,
2020-09-11 15:48:13 WIB,7362,34.10,66.40,95,1755.32,,,,
2020-09-11 15:48:29 WIB,7363,34.10,66.30,85,1758.84,,,,
2020-09-11 15:48:45 WIB,7364,34.10,66.60,115,1752.79,,,,
2020-09-11 15:49:01 WIB,7365,34.20,66.50,97,1745.42,,,,
2020-09-11 15:49:18 WIB,7366,34.10,67.00,108,1736.84,,,,
2020-09-11 15:49:34 WIB,7367,34.10,67.30,108,1730.00,,,,
2020-09-11 15:49:50 WIB,7368,34.10,67.00,91,1728.47,,,,
2020-09-11 15:50:06 WIB,7369,34.10,67.20,98,1725.53,,,,
2020-09-11 15:50:22 WIB,7370,34.10,67.90,85,1719.89,,,,
2020-09-11 15:50:38 WIB,7371,34.00,67.60,92,1720.74,,,,
2020-09-11 15:50:55 WIB,7372, NAN, NAN,119,1726.00,,,,
2020-09-11 15:51:11 WIB,7373,34.00,68.00,98,1725.84,,,,
2020-09-11 15:51:28 WIB,7374,34.00,67.70,104,1725.53,,,,
2020-09-11 15:51:44 WIB,7375,34.00,67.60,95,1724.11,,,,
2020-09-11 15:52:00 WIB,7376,34.00,69.00,111,1724.58,,,,
2020-09-11 15:52:16 WIB,7377,34.00,68.50,120,1728.95,,,,
2020-09-11 15:52:33 WIB,7378,34.00,68.10,111,1727.74,,,,
2020-09-11 15:52:50 WIB,7379,34.00,68.10,113,1721.32,,,,
2020-09-11 15:53:06 WIB,7380,34.00,68.40,94,1715.11,,,,
2020-09-11 15:53:22 WIB,7381,34.00,68.60,98,1713.79,,,,
2020-09-11 15:53:39 WIB,7382,34.00,68.70,102,1711.79,,,,
2020-09-11 15:53:55 WIB,7383,34.00,68.90,93,1713.95,,,,
2020-09-11 15:54:12 WIB,7384,34.00,69.10,110,1733.11,,,,
2020-09-11 15:54:28 WIB,7385,34.00,68.40,101,1744.21,,,,
2020-09-11 15:54:44 WIB,7386,34.00,68.50,97,1762.26,,,,
2020-09-11 15:55:00 WIB,7387, NAN, NAN,104,1784.11,,,,
2020-09-11 15:55:16 WIB,7388,34.00,70.20,101,1798.11,,,,
2020-09-11 15:55:33 WIB,7389,33.90,68.60,104,1794.11,,,,
2020-09-11 15:55:50 WIB,7390,33.90,69.00,92,1775.53,,,,
2020-09-11 15:56:06 WIB,7391,33.90,69.00,103,1759.95,,,,
2020-09-11 15:56:23 WIB,7392,34.00,69.00,95,1751.42,,,,
2020-09-11 15:56:39 WIB,7393,33.90,68.70,110,1747.26,,,,
2020-09-11 15:56:55 WIB,7394,33.90,69.00,109,1735.68,,,,
2020-09-11 15:57:12 WIB,7395,33.90,69.40,104,1729.53,,,,
2020-09-11 15:57:28 WIB,7396, NAN, NAN,101,1724.05,,,,
2020-09-11 15:57:45 WIB,7397,33.90,69.20,111,1723.68,,,,
2020-09-11 15:58:01 WIB,7398,33.90,70.00,115,1724.32,,,,
2020-09-11 15:58:17 WIB,7399,33.90,68.80,110,1720.21,,,,
2020-09-11 15:58:33 WIB,7400,33.90,70.30,112,1723.11,,,,
2020-09-11 15:58:50 WIB,7401,33.90,69.10,98,1728.32,,,,
2020-09-11 15:59:06 WIB,7402,33.90,69.70,110,1728.37,,,,
2020-09-11 15:59:22 WIB,7403,33.90,69.20,76,1722.11,,,,
2020-09-11 15:59:39 WIB,7404,33.80,70.50,94,1722.74,,,,
2020-09-11 15:59:55 WIB,7405,33.80,69.40,105,1732.84,,,,
2020-09-11 16:00:12 WIB,7406,33.80,69.90,97,1734.68,,,,
2020-09-11 16:00:28 WIB,7407,33.80,69.90,91,1733.00,,,,
2020-09-11 16:00:44 WIB,7408,33.80,69.90,89,1729.79,,,,
2020-09-11 16:01:01 WIB,7409,33.80,69.60,112,1724.74,,,,
2020-09-11 16:01:17 WIB,7410,33.80,69.80,109,1721.95,,,,
2020-09-11 16:01:33 WIB,7411,33.80,69.20,101,1714.68,,,,
2020-09-11 16:01:49 WIB,7412,33.80,70.20,107,1709.11,,,,
2020-09-11 16:02:05 WIB,7413,33.80,70.20,102,1708.11,,,,
2020-09-11 16:02:21 WIB,7414,33.70,69.00,90,1705.84,,,,
2020-09-11 16:02:37 WIB,7415,33.80,68.60,108,1707.74,,,,
2020-09-11 16:02:54 WIB,7416,33.90,70.40,91,1712.47,,,,
2020-09-11 16:03:10 WIB,7417,33.70,69.50,97,1716.68,,,,
2020-09-11 16:03:26 WIB,7418,33.70,69.80,94,1715.00,,,,
2020-09-11 16:03:43 WIB,7419,33.70,69.60,114,1708.37,,,,
2020-09-11 16:03:59 WIB,7420,33.70,69.90,98,1711.89,,,,
2020-09-11 16:04:15 WIB,7421, NAN, NAN,115,1708.26,,,,
2020-09-11 16:04:31 WIB,7422,33.60,70.10,120,1703.21,,,,
2020-09-11 16:04:48 WIB,7423,33.70,70.10,91,1704.58,,,,
2020-09-11 16:05:04 WIB,7424,33.70,70.40,117,1702.16,,,,
2020-09-11 16:05:20 WIB,7425,33.60,70.30,104,1698.42,,,,
2020-09-11 16:05:38 WIB,7426,33.60,69.90,101,1694.68,,,,
2020-09-11 16:05:54 WIB,7427,33.60,70.00,100,1691.37,,,,
2020-09-11 16:06:10 WIB,7428,33.60,69.80,97,1689.84,,,,
2020-09-11 16:06:26 WIB,7429,33.60,70.60,110,1691.32,,,,
2020-09-11 16:06:43 WIB,7430, NAN, NAN,111,1693.05,,,,
2020-09-11 16:06:59 WIB,7431,33.60,70.80,91,1693.42,,,,
2020-09-11 16:07:15 WIB,7432,33.60,70.70,97,1695.95,,,,
2020-09-11 16:07:32 WIB,7433, NAN, NAN,93,1695.79,,,,
2020-09-11 16:07:48 WIB,7434, NAN, NAN,122,1696.32,,,,
2020-09-11 16:08:05 WIB,7435,33.50,70.90,121,1701.47,,,,
2020-09-11 16:08:21 WIB,7436, NAN, NAN,104,1700.00,,,,
2020-09-11 16:08:38 WIB,7437,33.50,71.00,80,1714.05,,,,
2020-09-11 16:08:54 WIB,7438,33.50,71.20,90,1716.32,,,,
2020-09-11 16:09:10 WIB,7439,33.50,71.70,111,1713.00,,,,
2020-09-11 16:09:26 WIB,7440,33.50,71.30,83,1708.74,,,,
2020-09-11 16:09:43 WIB,7441,33.50,71.50,98,1702.89,,,,
2020-09-11 16:09:59 WIB,7442,33.50,71.00,93,1696.21,,,,
2020-09-11 16:10:15 WIB,7443,33.40,69.90,100,1690.84,,,,
2020-09-11 16:10:32 WIB,7444,33.40,69.80,92,1694.16,,,,
2020-09-11 16:10:48 WIB,7445,33.40,69.50,110,1699.79,,,,
2020-09-11 16:11:04 WIB,7446,33.40,69.60,100,1698.05,,,,
2020-09-11 16:11:20 WIB,7447,33.40,69.50,102,1693.84,,,,
2020-09-11 16:11:36 WIB,7448,33.40,69.90,107,1692.53,,,,
2020-09-11 16:11:52 WIB,7449,33.40,70.30,86,1695.00,,,,
2020-09-11 16:12:09 WIB,7450,33.40,70.60,112,1693.95,,,,
2020-09-11 16:12:25 WIB,7451,33.40,70.40,107,1693.95,,,,
2020-09-11 16:12:41 WIB,7452,33.40,70.70,111,1695.74,,,,
2020-09-11 16:12:57 WIB,7453,33.40,70.40,109,1696.63,,,,
2020-09-11 16:13:13 WIB,7454,33.40,69.90,102,1696.84,,,,
2020-09-11 16:13:30 WIB,7455,33.40,71.20,80,1695.21,,,,
2020-09-11 16:13:46 WIB,7456,33.50,70.50,109,1691.63,,,,
2020-09-11 16:14:02 WIB,7457,33.50,70.60,101,1690.95,,,,
2020-09-11 16:14:19 WIB,7458,33.40,71.00,114,1688.32,,,,
2020-09-11 16:14:35 WIB,7459,33.50,70.60,117,1690.84,,,,
2020-09-11 16:14:51 WIB,7460,33.50,70.30,105,1688.00,,,,
2020-09-11 16:15:07 WIB,7461,33.50,70.50,108,1688.21,,,,
2020-09-11 16:15:24 WIB,7462, NAN, NAN,102,1685.11,,,,
2020-09-11 16:15:40 WIB,7463,33.50,69.60,96,1685.42,,,,
2020-09-11 16:15:56 WIB,7464,33.50,70.10,89,1685.63,,,,
2020-09-11 16:16:12 WIB,7465,33.50,70.00,94,1684.63,,,,
2020-09-11 16:16:28 WIB,7466,33.50,70.10,87,1691.32,,,,
2020-09-11 16:16:45 WIB,7467,33.50,70.40,110,1693.84,,,,
2020-09-11 16:17:01 WIB,7468,33.60,70.30,67,1693.26,,,,
2020-09-11 16:17:17 WIB,7469,33.60,71.60,97,1695.74,,,,
2020-09-11 16:17:34 WIB,7470,33.60,70.30,105,1699.53,,,,
2020-09-11 16:17:50 WIB,7471, NAN, NAN,111,1704.05,,,,
2020-09-11 16:18:06 WIB,7472,33.60,69.90,110,1702.53,,,,
2020-09-11 16:18:23 WIB,7473,33.60,70.30,85,1699.47,,,,
2020-09-11 16:18:39 WIB,7474,33.60,70.30,97,1698.89,,,,
2020-09-11 16:18:55 WIB,7475,33.60,70.00,116,1697.26,,,,
2020-09-11 16:19:11 WIB,7476,33.60,69.90,95,1695.32,,,,
2020-09-11 16:19:28 WIB,7477,33.60,70.20,97,1691.16,,,,
2020-09-11 16:19:44 WIB,7478,33.60,71.10,112,1691.21,,,,
2020-09-11 16:20:00 WIB,7479,33.60,70.60,110,1689.47,,,,
2020-09-11 16:20:16 WIB,7480,33.60,70.30,99,1686.74,,,,
2020-09-11 16:20:33 WIB,7481,33.60,71.10,81,1689.16,,,,
2020-09-11 16:20:49 WIB,7482,33.60,70.00,99,1696.26,,,,
2020-09-11 16:21:05 WIB,7483,33.60,69.30,110,1702.53,,,,
2020-09-11 16:21:21 WIB,7484,33.60,69.90,95,1700.00,,,,
2020-09-11 16:21:38 WIB,7485, NAN, NAN,107,1695.32,,,,
2020-09-11 16:21:54 WIB,7486,33.60,69.70,114,1696.21,,,,
2020-09-11 16:22:10 WIB,7487,33.60,69.90,108,1691.89,,,,
2020-09-11 16:22:27 WIB,7488,33.60,70.10,91,1686.68,,,,
2020-09-11 16:22:43 WIB,7489,33.60,70.20,107,1681.84,,,,
2020-09-11 16:23:00 WIB,7490,33.60,70.40,94,1680.37,,,,
2020-09-11 16:23:16 WIB,7491,33.60,69.60,115,1679.58,,,,
2020-09-11 16:23:33 WIB,7492, NAN, NAN,101,1676.00,,,,
2020-09-11 16:23:49 WIB,7493,33.60,69.10,111,1672.16,,,,
2020-09-11 16:24:06 WIB,7494,33.60,69.80,115,1672.84,,,,
2020-09-11 16:24:22 WIB,7495,33.60,69.30,96,1674.68,,,,
2020-09-11 16:24:38 WIB,7496,33.60,69.50,112,1674.11,,,,
2020-09-11 16:24:54 WIB,7497,33.60,69.60,91,1675.95,,,,
2020-09-11 16:25:10 WIB,7498,33.60,70.20,109,1676.11,,,,
2020-09-11 16:25:26 WIB,7499,33.50,70.50,108,1674.05,,,,
2020-09-11 16:25:43 WIB,7500,33.50,70.40,94,1672.89,,,,
2020-09-11 16:25:59 WIB,7501,33.50,70.10,100,1669.21,,,,
2020-09-11 16:26:15 WIB,7502, NAN, NAN,111,1666.53,,,,
2020-09-11 16:26:32 WIB,7503,33.50,70.30,103,1670.63,,,,
2020-09-11 16:26:48 WIB,7504,33.50,69.60,96,1678.53,,,,
2020-09-11 16:27:04 WIB,7505,33.50,70.00,110,1677.21,,,,
2020-09-11 16:27:20 WIB,7506,33.50,69.80,102,1676.95,,,,
2020-09-11 16:27:37 WIB,7507,33.50,69.90,113,1678.79,,,,
2020-09-11 16:27:53 WIB,7508,33.50,70.20,95,1679.05,,,,
2020-09-11 16:28:09 WIB,7509,33.50,70.00,112,1681.00,,,,
2020-09-11 16:28:26 WIB,7510,33.50,69.50,97,1678.58,,,,
2020-09-11 16:28:42 WIB,7511,33.50,68.90,90,1677.84,,,,
2020-09-11 16:28:59 WIB,7512,33.50,68.80,115,1678.00,,,,
2020-09-11 16:29:15 WIB,7513,33.50,69.00,94,1676.21,,,,
2020-09-11 16:29:32 WIB,7514,33.50,68.60,101,1673.37,,,,
2020-09-11 16:29:48 WIB,7515,33.40,68.40,113,1676.53,,,,
2020-09-11 16:30:04 WIB,7516,33.50,67.90,111,1675.53,,,,
2020-09-11 16:30:21 WIB,7517,33.40,68.00,108,1674.42,,,,
2020-09-11 16:30:37 WIB,7518,33.50,68.20,94,1675.05,,,,
2020-09-11 16:30:54 WIB,7519, NAN, NAN,107,1674.89,,,,
2020-09-11 16:31:10 WIB,7520,33.40,68.60,114,1671.00,,,,
2020-09-11 16:31:26 WIB,7521,33.40,68.50,104,1670.53,,,,
2020-09-11 16:31:43 WIB,7522,33.40,67.60,108,1671.74,,,,
2020-09-11 16:31:59 WIB,7523,33.40,67.20,115,1675.05,,,,
2020-09-11 16:32:15 WIB,7524,33.30,67.60,104,1677.16,,,,
2020-09-11 16:32:32 WIB,7525,33.40,68.20,98,1677.53,,,,
2020-09-11 16:32:48 WIB,7526,33.30,68.50,92,1677.79,,,,
2020-09-11 16:33:05 WIB,7527,33.30,66.50,113,1682.16,,,,
2020-09-11 16:33:21 WIB,7528,33.30,66.00,111,1684.05,,,,
2020-09-11 16:33:38 WIB,7529,33.30,67.40,73,1682.95,,,,
2020-09-11 16:33:55 WIB,7530,33.30,67.10,109,1679.37,,,,
2020-09-11 16:34:11 WIB,7531,33.30,65.50,90,1674.58,,,,
2020-09-11 16:34:28 WIB,7532,33.20,64.50,75,1674.74,,,,
2020-09-11 16:34:44 WIB,7533,33.20,64.80,93,1678.74,,,,
2020-09-11 16:35:01 WIB,7534,33.20,68.40,110,1677.26,,,,
2020-09-11 16:35:17 WIB,7535,33.10,64.80,106,1676.26,,,,
2020-09-11 16:35:33 WIB,7536,33.10,65.20,95,1677.42,,,,
2020-09-11 16:35:49 WIB,7537,33.10,64.20,101,1674.21,,,,
2020-09-11 16:36:06 WIB,7538,33.10,64.10,92,1671.68,,,,
2020-09-11 16:36:22 WIB,7539, NAN, NAN,82,1668.00,,,,
2020-09-11 16:36:38 WIB,7540,33.00,64.20,101,1669.74,,,,
2020-09-11 16:36:54 WIB,7541,33.00,65.40,114,1672.37,,,,
2020-09-11 16:37:11 WIB,7542,33.00,64.50,115,1670.16,,,,
2020-09-11 16:37:27 WIB,7543,33.00,64.70,99,1668.58,,,,
2020-09-11 16:37:43 WIB,7544,33.00,64.90,100,1667.53,,,,
2020-09-11 16:37:59 WIB,7545,33.00,65.20,105,1667.79,,,,
2020-09-11 16:38:15 WIB,7546, NAN, NAN,104,1666.26,,,,
2020-09-11 16:38:31 WIB,7547,32.90,65.50,98,1665.79,,,,
2020-09-11 16:38:47 WIB,7548,32.90,67.30,96,1665.74,,,,
2020-09-11 16:39:03 WIB,7549,32.90,66.20,92,1663.42,,,,
2020-09-11 16:39:19 WIB,7550,32.90,66.00,102,1666.11,,,,
2020-09-11 16:39:35 WIB,7551,32.90,66.30,90,1669.74,,,,
2020-09-11 16:39:52 WIB,7552,32.90,67.10,105,1670.37,,,,
2020-09-11 16:40:08 WIB,7553, NAN, NAN,100,1669.26,,,,
2020-09-11 16:40:25 WIB,7554,32.90,66.90,93,1669.00,,,,
2020-09-11 16:40:41 WIB,7555,32.90,67.30,102,1666.47,,,,
2020-09-11 16:40:58 WIB,7556, NAN, NAN,111,1667.68,,,,
2020-09-11 16:41:14 WIB,7557,32.80,66.20,104,1668.63,,,,
2020-09-11 16:41:30 WIB,7558,32.90,66.20,109,1667.47,,,,
2020-09-11 16:41:47 WIB,7559,32.80,65.80,107,1673.16,,,,
2020-09-11 16:42:03 WIB,7560,32.80,68.30,95,1671.74,,,,
2020-09-11 16:42:19 WIB,7561,32.80,65.70,82,1668.53,,,,
2020-09-11 16:42:36 WIB,7562,32.80,65.30,98,1669.84,,,,
2020-09-11 16:42:52 WIB,7563,32.80,65.10,84,1672.37,,,,
2020-09-11 16:43:08 WIB,7564,32.70,65.40,99,1672.21,,,,
2020-09-11 16:43:24 WIB,7565,32.70,65.60,108,1673.37,,,,
2020-09-11 16:43:41 WIB,7566,32.70,67.20,94,1671.95,,,,
2020-09-11 16:43:57 WIB,7567,32.70,65.50,82,1672.11,,,,
2020-09-11 16:44:13 WIB,7568,32.70,66.50,103,1677.11,,,,
2020-09-11 16:44:30 WIB,7569,32.70,65.50,103,1677.79,,,,
2020-09-11 16:44:47 WIB,7570, NAN, NAN,100,1678.11,,,,
2020-09-11 16:45:03 WIB,7571,32.70,65.40,103,1678.89,,,,
2020-09-11 16:45:19 WIB,7572,32.70,65.50,100,1676.47,,,,
2020-09-11 16:45:35 WIB,7573,32.70,65.50,81,1673.42,,,,
2020-09-11 16:45:51 WIB,7574, NAN, NAN,108,1672.84,,,,
2020-09-11 16:46:08 WIB,7575,32.70,66.10,85,1673.53,,,,
2020-09-11 16:46:24 WIB,7576,32.60,65.80,106,1671.74,,,,
2020-09-11 16:46:40 WIB,7577,32.60,65.80,110,1672.11,,,,
2020-09-11 16:46:57 WIB,7578,32.70,66.20,98,1673.26,,,,
2020-09-11 16:47:13 WIB,7579,32.70,66.30,84,1672.37,,,,
2020-09-11 16:47:29 WIB,7580,32.60,66.20,87,1671.32,,,,
2020-09-11 16:47:45 WIB,7581,32.70,66.30,108,1670.89,,,,
2020-09-11 16:48:01 WIB,7582,32.60,65.90,111,1670.95,,,,
2020-09-11 16:48:18 WIB,7583,32.60,66.30,102,1669.00,,,,
2020-09-11 16:48:34 WIB,7584,32.70,66.40,97,1670.79,,,,
2020-09-11 16:48:50 WIB,7585,32.60,66.50,94,1676.74,,,,
2020-09-11 16:49:06 WIB,7586,32.60,66.60,99,1679.79,,,,
2020-09-11 16:49:23 WIB,7587,32.60,66.80,104,1684.32,,,,
2020-09-11 16:49:39 WIB,7588,32.60,66.30,107,1683.58,,,,
2020-09-11 16:49:55 WIB,7589,32.60,65.90,104,1683.11,,,,
2020-09-11 16:50:11 WIB,7590,32.60,66.40,110,1682.16,,,,
2020-09-11 16:50:27 WIB,7591,32.60,66.00,107,1685.21,,,,
2020-09-11 16:50:44 WIB,7592, NAN, NAN,87,1687.79,,,,
2020-09-11 16:51:00 WIB,7593,32.60,66.00,102,1688.89,,,,
2020-09-11 16:51:16 WIB,7594,32.60,65.90,112,1690.58,,,,
2020-09-11 16:51:33 WIB,7595,32.60,65.90,103,1692.11,,,,
2020-09-11 16:51:49 WIB,7596,32.60,66.00,115,1693.74,,,,
2020-09-11 16:52:05 WIB,7597,32.60,65.80,94,1692.32,,,,
2020-09-11 16:52:22 WIB,7598,32.50,66.20,102,1687.53,,,,
2020-09-11 16:52:38 WIB,7599,32.60,66.30,89,1685.21,,,,
2020-09-11 16:52:54 WIB,7600,32.50,66.60,115,1683.74,,,,
2020-09-11 16:53:10 WIB,7601,32.60,66.70,107,1684.32,,,,
2020-09-11 16:53:27 WIB,7602,32.50,67.80,101,1687.58,,,,
2020-09-11 16:53:43 WIB,7603,32.50,66.50,89,1687.53,,,,
2020-09-11 16:53:59 WIB,7604,32.50,67.20,115,1685.89,,,,
2020-09-11 16:54:16 WIB,7605,32.50,66.60,99,1680.89,,,,
2020-09-11 16:54:33 WIB,7606,32.50,66.00,111,1677.74,,,,
2020-09-11 16:54:49 WIB,7607,32.50,66.30,107,1681.26,,,,
2020-09-11 16:55:05 WIB,7608, NAN, NAN,109,1686.63,,,,
2020-09-11 16:55:22 WIB,7609,32.50,68.30,110,1686.32,,,,
2020-09-11 16:55:38 WIB,7610,32.50,66.40,115,1684.47,,,,
2020-09-11 16:55:54 WIB,7611,32.50,66.50,102,1683.32,,,,
2020-09-11 16:56:10 WIB,7612, NAN, NAN,113,1682.84,,,,
2020-09-11 16:56:26 WIB,7613,32.50,68.10,117,1681.68,,,,
2020-09-11 16:56:43 WIB,7614,32.40,67.20,92,1679.37,,,,
2020-09-11 16:56:59 WIB,7615,32.40,65.80,105,1676.26,,,,
2020-09-11 16:57:15 WIB,7616,32.40,65.50,98,1679.79,,,,
2020-09-11 16:57:31 WIB,7617,32.40,66.60,94,1682.58,,,,
2020-09-11 16:57:48 WIB,7618,32.30,66.00,92,1681.74,,,,
2020-09-11 16:58:04 WIB,7619,32.30,64.90,100,1688.00,,,,
2020-09-11 16:58:20 WIB,7620,32.30,64.90,69,1713.42,,,,
2020-09-11 16:58:36 WIB,7621,32.30,65.40,87,1738.58,,,,
2020-09-11 16:58:52 WIB,7622,32.30,65.20,92,1759.37,,,,
2020-09-11 16:59:08 WIB,7623,32.30,66.40,93,1775.00,,,,
2020-09-11 16:59:24 WIB,7624,32.30,65.70,85,1784.84,,,,
2020-09-11 16:59:40 WIB,7625,32.30,66.80,105,1792.16,,,,
2020-09-11 16:59:57 WIB,7626,32.30,65.60,105,1798.32,,,,
2020-09-11 17:00:13 WIB,7627,32.30,67.00,102,1783.16,,,,
2020-09-11 17:00:29 WIB,7628,32.30,66.20,85,1759.37,,,,
2020-09-11 17:00:45 WIB,7629,32.30,65.80,103,1738.42,,,,
2020-09-11 17:01:01 WIB,7630,32.30,65.90,108,1721.53,,,,
2020-09-11 17:01:17 WIB,7631,32.30,66.00,104,1710.68,,,,
2020-09-11 17:01:33 WIB,7632,32.30,66.30,94,1705.37,,,,
2020-09-11 17:01:50 WIB,7633,32.30,66.60,99,1701.74,,,,
2020-09-11 17:02:06 WIB,7634,32.30,66.60,88,1694.63,,,,
