created_at,entry_id,temperature,humidity,moisture,field4
2020-09-13 07:04:25 WIB,15874,26.9,82.6,115,1081.21
2020-09-13 07:04:41 WIB,15875,26.9,83.4,115,1086.89
2020-09-13 07:04:57 WIB,15876,27.1,84,104,1096.11
2020-09-13 07:05:14 WIB,15877,27,82.4,107,1103.89
2020-09-13 07:05:30 WIB,15878,27,82,92,1110.74
2020-09-13 07:05:46 WIB,15879,27,82,102,1121
2020-09-13 07:06:02 WIB,15880,27,82.2,113,1127.84
2020-09-13 07:06:18 WIB,15881,27.1,82.3,101,1133.95
2020-09-13 07:06:34 WIB,15882,27.1,82.7,101,1139.26
2020-09-13 07:06:51 WIB,15883,27.1,82.7,111,1142.79
2020-09-13 07:07:07 WIB,15884,27.2,82.8,85,1146.89
2020-09-13 07:07:23 WIB,15885,27.2,82.7,121,1154.79
2020-09-13 07:07:39 WIB,15886,27.3,82.8,115,1158.26
2020-09-13 07:07:55 WIB,15887,27.3,82,115,1161.37
2020-09-13 07:08:12 WIB,15888,27.4,81.4,93,1162.84
2020-09-13 07:08:28 WIB,15889,27.4,81,101,1165.58
2020-09-13 07:08:44 WIB,15890,27.4,81.1,116,1169.95
2020-09-13 07:09:00 WIB,15891,27.5,80.9,94,1171.32
2020-09-13 07:09:16 WIB,15892,27.5,80.7,111,1172.05
2020-09-13 07:09:32 WIB,15893,27.5,80.6,102,1173.95
2020-09-13 07:09:48 WIB,15894, NAN, NAN,114,1177.58
2020-09-13 07:10:04 WIB,15895,27.6,80.6,112,1177.63
2020-09-13 07:10:20 WIB,15896,27.6,79.8,107,1175.89
2020-09-13 07:10:37 WIB,15897,27.7,80.9,102,1175.37
2020-09-13 07:10:53 WIB,15898,27.7,79.7,107,1177.89
2020-09-13 07:11:10 WIB,15899,27.7,79.4,100,1176.84
2020-09-13 07:11:26 WIB,15900,27.7,79.4,110,1177.89
2020-09-13 07:11:42 WIB,15901,27.8,78.4,110,1177.05
2020-09-13 07:11:58 WIB,15902,27.8,77.8,90,1178.84
2020-09-13 07:12:15 WIB,15903,27.9,79.4,111,1177.42
2020-09-13 07:12:31 WIB,15904,27.8,78.1,96,1176.89
2020-09-13 07:12:47 WIB,15905,27.9,77.8,107,1178.21
2020-09-13 07:13:02 WIB,15906,27.9,77.9,119,1176.16
2020-09-13 07:13:19 WIB,15907,27.9,77.9,110,1176.89
2020-09-13 07:13:35 WIB,15908,27.9,79.9,106,1180.26
2020-09-13 07:13:51 WIB,15909,27.9,78.2,95,1183.11
2020-09-13 07:14:07 WIB,15910,27.9,77.6,106,1183.53
2020-09-13 07:14:23 WIB,15911,27.9,78,110,1183.95
2020-09-13 07:14:39 WIB,15912,27.9,78.1,111,1183.63
2020-09-13 07:14:55 WIB,15913,28,77.7,121,1181.58
2020-09-13 07:15:11 WIB,15914,28,77.4,105,1180.63
2020-09-13 07:15:27 WIB,15915,28,77.3,115,1183.26
2020-09-13 07:15:43 WIB,15916,28,77.6,105,1184.58
2020-09-13 07:15:59 WIB,15917,28,77.4,87,1185.37
2020-09-13 07:16:16 WIB,15918,28,78.1,114,1188.21
2020-09-13 07:16:32 WIB,15919,28.1,78.3,101,1191.21
2020-09-13 07:16:49 WIB,15920,28.1,79.2,97,1191.84
2020-09-13 07:17:05 WIB,15921,28.1,77.5,101,1195.11
2020-09-13 07:17:21 WIB,15922,28.1,76.5,104,1194.53
2020-09-13 07:17:38 WIB,15923,28.1,76.6,108,1199.42
2020-09-13 07:17:54 WIB,15924,28.2,76.6,97,1201.63
2020-09-13 07:18:10 WIB,15925, NAN, NAN,101,1200.89
2020-09-13 07:18:26 WIB,15926,28.3,77.4,99,1203.47
2020-09-13 07:18:43 WIB,15927,28.3,76.9,109,1204
2020-09-13 07:18:59 WIB,15928,28.3,77.1,95,1212.53
2020-09-13 07:19:15 WIB,15929,28.4,77.1,101,1212.68
2020-09-13 07:19:31 WIB,15930,28.4,76.9,105,1216.16
2020-09-13 07:19:47 WIB,15931,28.5,78.3,99,1216.63
2020-09-13 07:20:03 WIB,15932,28.5,76.6,99,1220.53
2020-09-13 07:20:19 WIB,15933,28.5,75.9,99,1224.42
2020-09-13 07:20:35 WIB,15934,28.6,76.1,104,1226.68
2020-09-13 07:20:51 WIB,15935,28.6,76.3,117,1226.58
2020-09-13 07:21:07 WIB,15936,28.6,76.8,103,1223.79
2020-09-13 07:21:23 WIB,15937,28.6,75.9,106,1225.11
2020-09-13 07:21:39 WIB,15938,28.7,75.9,88,1221.32
2020-09-13 07:21:56 WIB,15939,28.7,75.3,114,1222.11
2020-09-13 07:22:12 WIB,15940,28.7,75.2,91,1222.84
2020-09-13 07:22:28 WIB,15941,28.8,75,115,1224.42
2020-09-13 07:22:44 WIB,15942,28.8,75.1,96,1223.68
2020-09-13 07:23:00 WIB,15943,28.8,74.5,113,1222.26
2020-09-13 07:23:17 WIB,15944,28.8,74.1,95,1221.32
2020-09-13 07:23:33 WIB,15945,28.9,74.1,98,1219.47
2020-09-13 07:23:49 WIB,15946,28.9,74,113,1217.32
2020-09-13 07:24:05 WIB,15947,28.9,73.8,110,1216.11
2020-09-13 07:24:21 WIB,15948,28.9,73.8,98,1213.11
2020-09-13 07:24:37 WIB,15949,28.9,73.8,81,1214.95
2020-09-13 07:24:53 WIB,15950,29,73.6,99,1213.89
2020-09-13 07:25:10 WIB,15951,29,73.5,126,1215.68
2020-09-13 07:25:26 WIB,15952,29,73.8,101,1215.68
2020-09-13 07:25:42 WIB,15953,29,73.9,101,1213.21
2020-09-13 07:25:58 WIB,15954,29,73.8,86,1213.53
2020-09-13 07:26:14 WIB,15955,29.1,73.9,88,1215
2020-09-13 07:26:30 WIB,15956,29,74,97,1215.79
2020-09-13 07:26:47 WIB,15957,29.1,75,98,1217.26
2020-09-13 07:27:02 WIB,15958,29.2,75.1,107,1227.32
2020-09-13 07:27:19 WIB,15959,29.2,74.2,93,1232.95
2020-09-13 07:27:35 WIB,15960,29.2,74.2,85,1237.53
2020-09-13 07:27:51 WIB,15961,29.2,74.4,118,1244.63
2020-09-13 07:28:07 WIB,15962,29.2,73.8,112,1242.42
2020-09-13 07:28:24 WIB,15963, NAN, NAN,104,1240.63
2020-09-13 07:28:40 WIB,15964,29,73,82,1244.79
2020-09-13 07:28:56 WIB,15965, NAN, NAN,108,1247.68
2020-09-13 07:29:12 WIB,15966,29.4,73.9,122,1255.63
2020-09-13 07:29:29 WIB,15967,29.4,73.3,104,1253.74
2020-09-13 07:29:45 WIB,15968,29.4,72.6,104,1250.42
2020-09-13 07:30:02 WIB,15969,29.5,73,112,1250
2020-09-13 07:30:17 WIB,15970,29.5,71.9,97,1244.79
2020-09-13 07:30:34 WIB,15971,29.5,73.1,116,1248.11
2020-09-13 07:30:50 WIB,15972,29.5,72.3,100,1251.26
2020-09-13 07:31:06 WIB,15973,29.5,71.6,101,1253.16
2020-09-13 07:31:22 WIB,15974,29.6,72.5,112,1254.16
2020-09-13 07:31:38 WIB,15975,29.5,71.4,91,1255.89
2020-09-13 07:31:54 WIB,15976,29.6,71.4,114,1255.47
2020-09-13 07:32:10 WIB,15977,29.5,71.3,115,1256.26
2020-09-13 07:32:26 WIB,15978,29.6,71.6,95,1255.32
2020-09-13 07:32:42 WIB,15979,29.6,71.9,116,1259.21
2020-09-13 07:32:58 WIB,15980,29.6,71.9,111,1259.74
2020-09-13 07:33:14 WIB,15981,29.6,71.6,95,1262
2020-09-13 07:33:30 WIB,15982,29.6,72.5,93,1260.53
2020-09-13 07:33:46 WIB,15983,29.6,71.3,105,1261.11
2020-09-13 07:34:02 WIB,15984,29.6,71.2,94,1261.84
2020-09-13 07:34:18 WIB,15985,29.7,71.3,112,1265
2020-09-13 07:34:34 WIB,15986,29.7,71.6,109,1267.11
2020-09-13 07:34:50 WIB,15987,29.7,72.1,114,1271.11
2020-09-13 07:35:06 WIB,15988,29.7,72.1,84,1270.74
2020-09-13 07:35:22 WIB,15989,29.7,71,82,1273.37
2020-09-13 07:35:38 WIB,15990, NAN, NAN,112,1270.42
2020-09-13 07:35:54 WIB,15991,29.8,71.4,107,1268.05
2020-09-13 07:36:10 WIB,15992,29.7,71.6,106,1265.84
2020-09-13 07:36:26 WIB,15993,29.8,70.7,93,1264.05
2020-09-13 07:36:42 WIB,15994,29.8,71.6,85,1262.58
2020-09-13 07:36:58 WIB,15995,29.8,70.2,87,1257.11
2020-09-13 07:37:14 WIB,15996,29.8,70.7,123,1258.32
2020-09-13 07:37:30 WIB,15997,29.8,70.3,99,1258.79
2020-09-13 07:37:47 WIB,15998,29.8,69.4,111,1254.16
2020-09-13 07:38:03 WIB,15999, NAN, NAN,98,1258.11
2020-09-13 07:38:19 WIB,16000,29.9,70.9,107,1251.79
2020-09-13 07:38:35 WIB,16001,29.9,70.2,111,1257.11
2020-09-13 07:38:51 WIB,16002,29.9,70.8,101,1253.89
2020-09-13 07:39:08 WIB,16003, NAN, NAN,107,1254.26
2020-09-13 07:39:24 WIB,16004,29.9,71.2,115,1258.95
2020-09-13 07:39:40 WIB,16005,29.9,72.2,90,1257.42
2020-09-13 07:39:56 WIB,16006,29.9,70.1,110,1260.53
2020-09-13 07:40:12 WIB,16007,30,70.1,110,1261.42
2020-09-13 07:40:28 WIB,16008,30,70.2,92,1265.95
2020-09-13 07:40:44 WIB,16009,30,70.3,84,1269.26
2020-09-13 07:41:00 WIB,16010,30,70.7,97,1271.84
2020-09-13 07:41:17 WIB,16011, NAN, NAN,122,1275.47
2020-09-13 07:41:33 WIB,16012,30,70.3,108,1279.84
2020-09-13 07:41:49 WIB,16013,30,70.8,120,1275.89
2020-09-13 07:42:05 WIB,16014,30,70.6,96,1280.47
2020-09-13 07:42:21 WIB,16015,30.1,70.6,97,1279.16
2020-09-13 07:42:37 WIB,16016,30.1,69.3,100,1278.21
2020-09-13 07:42:53 WIB,16017,30.3,70.1,101,1279.68
2020-09-13 07:43:09 WIB,16018,30.1,69.4,112,1275.42
2020-09-13 07:43:26 WIB,16019,30.1,69,100,1270.05
2020-09-13 07:43:42 WIB,16020,30.1,69.5,108,1269.84
2020-09-13 07:43:58 WIB,16021,30.1,69.1,98,1278.58
2020-09-13 07:44:14 WIB,16022,30.2,69,120,1268.32
2020-09-13 07:44:30 WIB,16023,30.1,68.5,97,1268.26
2020-09-13 07:44:46 WIB,16024,30.2,68.6,101,1270.79
2020-09-13 07:45:02 WIB,16025,30.2,68.7,96,1269.42
2020-09-13 07:45:18 WIB,16026,30.2,68.9,108,1273.68
2020-09-13 07:45:35 WIB,16027,30.2,69.6,98,1273.11
2020-09-13 07:45:51 WIB,16028,30.2,70.1,99,1274.32
2020-09-13 07:46:07 WIB,16029,30.2,69.5,99,1276.42
2020-09-13 07:46:23 WIB,16030,30.2,70.5,110,1278.63
2020-09-13 07:46:39 WIB,16031,30.2,70,105,1281.79
2020-09-13 07:46:55 WIB,16032,30.3,69.7,109,1283.89
2020-09-13 07:47:12 WIB,16033,30.3,69.8,110,1283.84
2020-09-13 07:47:27 WIB,16034,30.3,70.1,113,1284.37
2020-09-13 07:47:43 WIB,16035,30.4,70.9,91,1286.89
2020-09-13 07:47:59 WIB,16036,30.4,71.3,111,1288.95
2020-09-13 07:48:15 WIB,16037,30.5,71,91,1287.74
2020-09-13 07:48:32 WIB,16038,30.4,69.8,111,1292.26
2020-09-13 07:48:48 WIB,16039,30.4,69.8,98,1292.26
2020-09-13 07:49:04 WIB,16040, NAN, NAN,107,1290.26
2020-09-13 07:49:20 WIB,16041,30.4,69.3,107,1288.32
2020-09-13 07:49:36 WIB,16042,30.5,69.2,101,1293.16
2020-09-13 07:49:52 WIB,16043,30.5,70.3,102,1291.21
2020-09-13 07:50:08 WIB,16044, NAN, NAN,89,1294.32
2020-09-13 07:50:24 WIB,16045,30.5,69.6,98,1296.16
2020-09-13 07:50:39 WIB,16046,30.5,69.5,102,1294.63
2020-09-13 07:50:55 WIB,16047,30.5,69.2,114,1296.37
2020-09-13 07:51:11 WIB,16048,30.5,69.1,73,1296.63
2020-09-13 07:51:27 WIB,16049,30.6,69,123,1298.53
2020-09-13 07:51:43 WIB,16050,30.6,69.1,114,1299.21
2020-09-13 07:51:59 WIB,16051,30.6,68.8,112,1301.74
2020-09-13 07:52:15 WIB,16052,30.7,68.9,107,1306.11
2020-09-13 07:52:31 WIB,16053,30.7,69.4,115,1308.53
2020-09-13 07:52:47 WIB,16054,30.7,69.1,105,1308.95
2020-09-13 07:53:03 WIB,16055, NAN, NAN,105,1312.21
2020-09-13 07:53:19 WIB,16056, NAN, NAN,98,1310.79
2020-09-13 07:53:35 WIB,16057,30.9,70.1,97,1313.74
2020-09-13 07:53:51 WIB,16058,30.9,70.3,98,1314.16
2020-09-13 07:54:07 WIB,16059,30.9,71.5,98,1312.53
2020-09-13 07:54:23 WIB,16060,30.9,69.2,108,1311.42
2020-09-13 07:54:39 WIB,16061,30.9,69.1,115,1308.21
2020-09-13 07:54:55 WIB,16062,31,70,90,1310.84
2020-09-13 07:55:11 WIB,16063,31,68.3,92,1311.32
2020-09-13 07:55:26 WIB,16064,31,68.2,97,1312.16
2020-09-13 07:55:42 WIB,16065,31.1,68.5,115,1315.68
2020-09-13 07:55:58 WIB,16066,31.1,68.1,98,1318.37
2020-09-13 07:56:14 WIB,16067,31.1,67.8,104,1318.47
2020-09-13 07:56:30 WIB,16068,31.1,67.9,92,1320.79
2020-09-13 07:56:46 WIB,16069,31.2,68.3,99,1320.79
2020-09-13 07:57:02 WIB,16070,31.2,67.8,97,1323.26
2020-09-13 07:57:18 WIB,16071,31.2,67.5,114,1327.21
2020-09-13 07:57:34 WIB,16072,31.2,67.6,105,1324.68
2020-09-13 07:57:50 WIB,16073,31.3,67.6,94,1322.68
2020-09-13 07:58:06 WIB,16074,31.2,68,105,1320.79
2020-09-13 07:58:22 WIB,16075,31.3,68,112,1315.58
2020-09-13 07:58:38 WIB,16076,31.3,67.5,101,1315
2020-09-13 07:58:53 WIB,16077,31.3,68.9,108,1315.26
2020-09-13 07:59:09 WIB,16078,31.2,67.3,94,1317.37
2020-09-13 07:59:25 WIB,16079,31.3,68,94,1316.79
2020-09-13 07:59:41 WIB,16080,31.3,68.1,101,1314.32
2020-09-13 07:59:57 WIB,16081,31.3,69.2,103,1313.11
2020-09-13 08:00:13 WIB,16082,31.3,67.5,105,1309.32
2020-09-13 08:00:29 WIB,16083,31.2,67.8,86,1310.95
2020-09-13 08:00:45 WIB,16084,31.3,68,102,1314.53
2020-09-13 08:01:01 WIB,16085,31.3,67.4,100,1316.05
2020-09-13 08:01:17 WIB,16086,31.3,67.9,92,1323.11
2020-09-13 08:01:33 WIB,16087,31.3,67.8,78,1321.89
2020-09-13 08:01:49 WIB,16088,31.4,66.5,112,1328.89
2020-09-13 08:02:04 WIB,16089,31.4,67.8,120,1336.79
2020-09-13 08:02:20 WIB,16090,31.4,67.3,97,1336.26
2020-09-13 08:02:36 WIB,16091,31.5,66.1,108,1340.11
2020-09-13 08:02:52 WIB,16092,31.5,67.6,88,1342.63
2020-09-13 08:03:08 WIB,16093,31.5,67.3,108,1342.21
2020-09-13 08:03:23 WIB,16094,31.5,68.3,107,1348.95
2020-09-13 08:03:39 WIB,16095,31.6,67.7,85,1358.16
2020-09-13 08:03:55 WIB,16096,31.6,67.6,107,1366.21
2020-09-13 08:04:11 WIB,16097, NAN, NAN,103,1370.21
2020-09-13 08:04:27 WIB,16098,31.6,66.3,108,1373.63
2020-09-13 08:04:43 WIB,16099,31.6,67.6,111,1367.74
2020-09-13 08:04:59 WIB,16100, NAN, NAN,92,1365.63
2020-09-13 08:05:15 WIB,16101,31.7,67.1,100,1366.74
2020-09-13 08:05:31 WIB,16102,31.8,67.4,115,1368.11
2020-09-13 08:05:47 WIB,16103,31.8,66.2,94,1367.47
2020-09-13 08:06:03 WIB,16104,31.8,68.1,102,1370
2020-09-13 08:06:18 WIB,16105,31.8,67.5,107,1370.68
2020-09-13 08:06:34 WIB,16106,31.9,66.7,114,1367.26
2020-09-13 08:06:50 WIB,16107,31.9,66.4,85,1368.42
2020-09-13 08:07:06 WIB,16108,31.9,64.9,102,1366.74
2020-09-13 08:07:22 WIB,16109,31.9,66.1,87,1366.89
2020-09-13 08:07:37 WIB,16110,31.9,65.7,107,1364.89
2020-09-13 08:07:53 WIB,16111,31.9,66,84,1356.89
2020-09-13 08:08:09 WIB,16112,31.9,64,102,1351.21
2020-09-13 08:08:25 WIB,16113,31.9,63.8,91,1349.42
2020-09-13 08:08:41 WIB,16114,31.9,65.6,102,1346.79
2020-09-13 08:08:57 WIB,16115,31.9,66.1,105,1343.37
2020-09-13 08:09:13 WIB,16116,31.9,65.1,94,1336.47
2020-09-13 08:09:29 WIB,16117,31.9,64.7,107,1335.79
2020-09-13 08:09:44 WIB,16118,31.9,66.6,91,1340.32
2020-09-13 08:10:00 WIB,16119,32,66.7,94,1342.53
2020-09-13 08:10:16 WIB,16120,32,66.4,88,1343.63
2020-09-13 08:10:32 WIB,16121,32.1,65.3,81,1339.16
2020-09-13 08:10:48 WIB,16122,32,65.2,114,1339.21
2020-09-13 08:11:04 WIB,16123, NAN, NAN,118,1341.68
2020-09-13 08:11:20 WIB,16124,32.1,64.8,107,1342.37
2020-09-13 08:11:36 WIB,16125,32.1,64.8,106,1346.47
2020-09-13 08:11:52 WIB,16126,32.1,66.4,87,1346
2020-09-13 08:12:08 WIB,16127,32.1,65.6,97,1348
2020-09-13 08:12:23 WIB,16128,32.1,65.2,103,1344.42
2020-09-13 08:12:39 WIB,16129,32.1,65,84,1342.95
2020-09-13 08:12:55 WIB,16130,32.1,65.4,108,1335.32
2020-09-13 08:13:11 WIB,16131,32,65.9,97,1331.42
2020-09-13 08:13:27 WIB,16132,32.1,64.6,84,1338.84
2020-09-13 08:13:43 WIB,16133,32.1,66.5,91,1343.79
2020-09-13 08:13:59 WIB,16134,32.1,66.4,93,1345.11
2020-09-13 08:14:14 WIB,16135,32.1,66.1,97,1351.84
2020-09-13 08:14:30 WIB,16136,32.1,66.6,102,1350.63
2020-09-13 08:14:46 WIB,16137,32.1,65.5,107,1349.05
2020-09-13 08:15:02 WIB,16138,32.1,65.7,92,1349.05
2020-09-13 08:15:18 WIB,16139, NAN, NAN,92,1348.32
2020-09-13 08:15:34 WIB,16140,32.1,66,101,1354.84
2020-09-13 08:15:50 WIB,16141,32.2,66.2,98,1355.84
2020-09-13 08:16:06 WIB,16142,32.2,65.8,89,1356.11
2020-09-13 08:16:22 WIB,16143,32.3,66.4,95,1355.42
2020-09-13 08:16:38 WIB,16144,32.1,64.3,82,1351
2020-09-13 08:16:54 WIB,16145,32.1,65.2,102,1342.32
2020-09-13 08:17:09 WIB,16146,32.1,65.2,115,1338.26
2020-09-13 08:17:25 WIB,16147,32.1,66,94,1336
2020-09-13 08:17:41 WIB,16148,32,66.2,114,1333.05
2020-09-13 08:17:57 WIB,16149,32.1,66.9,92,1332.42
2020-09-13 08:18:13 WIB,16150, NAN, NAN,94,1341.32
2020-09-13 08:18:29 WIB,16151,32.1,65.8,91,1341.53
2020-09-13 08:18:45 WIB,16152,32,66.2,110,1335.53
2020-09-13 08:19:01 WIB,16153,32.1,65.7,104,1345.47
2020-09-13 08:19:17 WIB,16154,32.1,65.4,91,1351.95
2020-09-13 08:19:33 WIB,16155,32.1,64.8,105,1359.53
2020-09-13 08:19:48 WIB,16156,32.1,65.5,99,1356.68
2020-09-13 08:20:04 WIB,16157,32.1,64.1,118,1350.11
2020-09-13 08:20:20 WIB,16158,32,66.7,107,1354.53
2020-09-13 08:20:36 WIB,16159,32.1,65.3,92,1359.11
2020-09-13 08:20:52 WIB,16160,32.1,65.1,98,1355.47
2020-09-13 08:21:08 WIB,16161,32.1,67.3,96,1361.37
2020-09-13 08:21:24 WIB,16162,32.1,66.4,90,1365.63
2020-09-13 08:21:40 WIB,16163,32.2,67.2,111,1369.21
2020-09-13 08:21:56 WIB,16164,32.1,65.5,117,1366.16
2020-09-13 08:22:11 WIB,16165,32.1,66.9,106,1366.84
2020-09-13 08:22:27 WIB,16166,32.2,67.2,101,1355.95
2020-09-13 08:22:43 WIB,16167,32.2,66.4,117,1346.37
2020-09-13 08:22:59 WIB,16168,32.2,66.1,87,1333.84
2020-09-13 08:23:15 WIB,16169,32.2,66.2,98,1319.26
2020-09-13 08:23:31 WIB,16170,32.1,66.1,100,1314.47
2020-09-13 08:23:47 WIB,16171,32.2,65.5,92,1316.47
2020-09-13 08:24:03 WIB,16172,32.1,66.1,120,1321.68
2020-09-13 08:24:18 WIB,16173,32.2,65.6,82,1327.37
2020-09-13 08:24:34 WIB,16174,32.2,66,101,1331.53
2020-09-13 08:24:50 WIB,16175,32.2,67.1,103,1336.58
2020-09-13 08:25:06 WIB,16176, NAN, NAN,108,1341.68
2020-09-13 08:25:22 WIB,16177,32.2,65,110,1342.53
2020-09-13 08:25:38 WIB,16178,32.2,65.3,85,1348.16
2020-09-13 08:25:56 WIB,16179,32.3,65.9,91,1352.74
2020-09-13 08:26:12 WIB,16180,32.4,65.3,78,1351.68
2020-09-13 08:26:27 WIB,16181,32.3,65.3,107,1357.89
2020-09-13 08:26:43 WIB,16182,32.4,64.4,100,1359.37
2020-09-13 08:26:59 WIB,16183,32.4,64.5,100,1360.47
2020-09-13 08:27:15 WIB,16184,32.4,65,97,1360.95
2020-09-13 08:27:32 WIB,16185,32.4,66,108,1362.42
2020-09-13 08:27:47 WIB,16186,32.4,64.4,95,1365.68
2020-09-13 08:28:03 WIB,16187,32.3,64.8,109,1365.26
2020-09-13 08:28:20 WIB,16188,32.4,64,95,1360.63
2020-09-13 08:28:36 WIB,16189,32.4,64.2,97,1360
2020-09-13 08:28:52 WIB,16190,32.4,63.5,92,1358.42
2020-09-13 08:29:08 WIB,16191,32.4,63.8,96,1354.58
2020-09-13 08:29:24 WIB,16192,32.4,64.6,102,1350.79
2020-09-13 08:29:40 WIB,16193,32.3,63.9,89,1351.68
2020-09-13 08:29:55 WIB,16194,32.3,64.1,110,1350.32
2020-09-13 08:30:12 WIB,16195, NAN, NAN,90,1346.05
2020-09-13 08:30:28 WIB,16196,32.3,64.4,99,1347.21
2020-09-13 08:30:44 WIB,16197,32.3,64.6,112,1350.53
2020-09-13 08:31:00 WIB,16198, NAN, NAN,90,1353
2020-09-13 08:31:16 WIB,16199,32.3,64.9,98,1353.21
2020-09-13 08:31:32 WIB,16200,32.4,66.5,93,1355.79
2020-09-13 08:31:48 WIB,16201,32.4,64.2,106,1359.26
2020-09-13 08:32:04 WIB,16202, NAN, NAN,86,1360.42
2020-09-13 08:32:20 WIB,16203,32.4,64.1,104,1364.47
2020-09-13 08:32:36 WIB,16204,32.5,63.5,84,1368.21
2020-09-13 08:32:52 WIB,16205,32.5,63.3,112,1372.11
2020-09-13 08:33:08 WIB,16206,32.5,65.4,91,1370
2020-09-13 08:33:24 WIB,16207,32.5,64.1,108,1372.89
2020-09-13 08:33:40 WIB,16208,32.6,64.4,90,1376.95
2020-09-13 08:33:56 WIB,16209,32.6,63.9,93,1383.16
2020-09-13 08:34:12 WIB,16210,32.6,63.8,114,1388.79
2020-09-13 08:34:28 WIB,16211,32.6,63.7,106,1381.37
2020-09-13 08:34:44 WIB,16212,32.6,66.3,93,1380
2020-09-13 08:35:00 WIB,16213,32.6,65.4,116,1381.68
2020-09-13 08:35:16 WIB,16214,32.6,64.2,104,1381.68
2020-09-13 08:35:32 WIB,16215,32.6,65.2,105,1377.58
2020-09-13 08:35:48 WIB,16216,32.7,64.1,106,1375.58
2020-09-13 08:36:04 WIB,16217,32.7,66,94,1375.68
2020-09-13 08:36:19 WIB,16218,32.8,64.4,99,1380.16
2020-09-13 08:36:36 WIB,16219,32.8,65.1,84,1372.58
2020-09-13 08:36:52 WIB,16220,32.8,64.2,83,1366.58
2020-09-13 08:37:07 WIB,16221,32.8,64.3,111,1371.05
2020-09-13 08:37:23 WIB,16222,32.8,64.6,92,1371.74
2020-09-13 08:37:39 WIB,16223,32.9,63.2,102,1375.05
2020-09-13 08:37:55 WIB,16224,32.9,63,84,1371.58
2020-09-13 08:38:11 WIB,16225,32.9,64.8,91,1371.53
2020-09-13 08:38:27 WIB,16226,32.9,63.4,90,1369.58
2020-09-13 08:38:43 WIB,16227,32.9,63.7,117,1375.58
2020-09-13 08:38:59 WIB,16228,33,65.1,98,1386.16
2020-09-13 08:39:15 WIB,16229, NAN, NAN,105,1387.32
2020-09-13 08:39:31 WIB,16230,32.9,62.9,110,1389
2020-09-13 08:39:47 WIB,16231,33,62.6,98,1393.11
2020-09-13 08:40:03 WIB,16232,33,64,97,1399.95
2020-09-13 08:40:19 WIB,16233,33,63.4,95,1403.11
2020-09-13 08:40:34 WIB,16234,33,64.3,112,1407.11
2020-09-13 08:40:50 WIB,16235,33,63.1,88,1406.42
2020-09-13 08:41:06 WIB,16236,33,63.7,93,1408.32
2020-09-13 08:41:22 WIB,16237,33.1,63.2,92,1411
2020-09-13 08:41:38 WIB,16238,33.1,63.4,105,1403.63
2020-09-13 08:41:54 WIB,16239,33.1,64.1,102,1405.05
2020-09-13 08:42:10 WIB,16240,33.1,64.3,91,1401.58
2020-09-13 08:42:25 WIB,16241,33.1,63.5,98,1406.37
2020-09-13 08:42:41 WIB,16242,33.1,64.2,94,1403.58
2020-09-13 08:42:57 WIB,16243,33,63.3,95,1403.58
2020-09-13 08:43:13 WIB,16244,33.1,62.6,87,1403.58
2020-09-13 08:43:29 WIB,16245,33.1,64,108,1402.89
2020-09-13 08:43:45 WIB,16246,33.1,63.1,89,1407.42
2020-09-13 08:44:01 WIB,16247,33,63.2,105,1400.68
2020-09-13 08:44:17 WIB,16248, NAN, NAN,103,1394.74
2020-09-13 08:44:33 WIB,16249,33,63.1,88,1394.89
2020-09-13 08:44:49 WIB,16250,33,65,104,1397.26
2020-09-13 08:45:05 WIB,16251,33,64.1,95,1399.37
2020-09-13 08:45:22 WIB,16252,33,65.2,91,1398.16
2020-09-13 08:45:37 WIB,16253,33,64.2,107,1402
2020-09-13 08:45:53 WIB,16254,33,65.4,94,1407.05
2020-09-13 08:46:09 WIB,16255,33.1,65,110,1404.84
2020-09-13 08:46:25 WIB,16256,33,65.9,102,1401.68
2020-09-13 08:46:41 WIB,16257,33,64.6,99,1404.26
2020-09-13 08:46:57 WIB,16258,33,65.7,77,1406.95
2020-09-13 08:47:12 WIB,16259,33,64,93,1407.58
2020-09-13 08:47:28 WIB,16260,33,64.5,102,1402.21
2020-09-13 08:47:44 WIB,16261,33,65.7,102,1400.63
2020-09-13 08:48:00 WIB,16262,33,65.3,84,1398.16
2020-09-13 08:48:16 WIB,16263,33,63.3,99,1394.58
2020-09-13 08:48:32 WIB,16264,32.9,65,82,1393
2020-09-13 08:48:48 WIB,16265,32.8,64.3,105,1391.11
2020-09-13 08:49:04 WIB,16266,32.8,64.8,98,1385.89
2020-09-13 08:49:20 WIB,16267,32.8,65,87,1385.47
2020-09-13 08:49:36 WIB,16268,32.8,63.2,96,1382.21
2020-09-13 08:49:52 WIB,16269,32.8,64.2,92,1381.79
2020-09-13 08:50:08 WIB,16270,32.8,64.3,103,1389
2020-09-13 08:50:24 WIB,16271,32.9,63.3,105,1385.16
2020-09-13 08:50:40 WIB,16272,32.9,63.5,102,1381.95
2020-09-13 08:50:55 WIB,16273,32.9,64.6,95,1377.05
2020-09-13 08:51:11 WIB,16274,32.9,64.7,109,1371.53
2020-09-13 08:51:27 WIB,16275,32.9,64.4,82,1368.37
2020-09-13 08:51:43 WIB,16276,33,64.1,99,1370.79
2020-09-13 08:51:59 WIB,16277,33,63.3,94,1370.68
2020-09-13 08:52:15 WIB,16278,33,62.9,97,1372.05
2020-09-13 08:52:31 WIB,16279,33,62.9,90,1372.89
